Date,Actual Prices,Predicted Prices
2023-05-03,28554.21382,28229.863
2023-05-03,28554.21382,28229.82
2023-05-03,28554.21382,28229.83
2023-05-03,28554.21382,28226.703
2023-05-03,28554.21382,28224.818
2023-05-03,28554.21382,28223.326
2023-05-03,28554.21382,28221.691
2023-05-03,28554.21382,28220.125
2023-05-03,28554.21382,28219.012
2023-05-03,28554.21382,28221.283
2023-05-03,28554.21382,28225.541
2023-05-03,28554.21382,28230.297
2023-05-03,28554.21382,28234.61
2023-05-03,28554.21382,28240.643
2023-05-03,28554.21382,28243.28
2023-05-03,28554.21382,28244.252
2023-05-03,28554.21382,28242.328
2023-05-03,28554.21382,28240.486
2023-05-03,28554.21382,28237.36
2023-05-03,28554.21382,28235.895
2023-05-03,28554.21382,28232.46
2023-05-03,28554.21382,28229.154
2023-05-03,28554.21382,28227.598
2023-05-03,28554.21382,28227.03
2023-05-03,28554.21382,28225.69
2023-05-03,28554.21382,28223.283
2023-05-03,28554.21382,28223.148
2023-05-03,28554.21382,28221.678
2023-05-03,28554.21382,28219.998
2023-05-03,28554.21382,28218.648
2023-05-03,28554.21382,28217.715
2023-05-03,28554.21382,28216.799
2023-05-03,28554.21382,28214.812
2023-05-03,28554.21382,28212.604
2023-05-03,28554.21382,28213.72
2023-05-03,28554.21382,28216.38
2023-05-03,28554.21382,28219.629
2023-05-03,28554.21382,28222.059
2023-05-03,28554.21382,28224.32
2023-05-03,28554.21382,28227.846
2023-05-03,28554.21382,28230.916
2023-05-03,28554.21382,28234.396
2023-05-03,28554.21382,28236.504
2023-05-03,28554.21382,28239.588
2023-05-03,28554.21382,28241.414
2023-05-03,28554.21382,28239.828
2023-05-03,28554.21382,28238.156
2023-05-03,28554.21382,28237.264
2023-05-03,28554.21382,28234.945
2023-05-03,28554.21382,28231.146
2023-05-03,28554.21382,28228.475
2023-05-03,28554.21382,28228.18
2023-05-03,28554.21382,28230.334
2023-05-03,28554.21382,28231.547
2023-05-03,28554.21382,28234.902
2023-05-03,28554.21382,28240.184
2023-05-03,28554.21382,28242.525
2023-05-03,28554.21382,28247.033
2023-05-03,28554.21382,28252.943
2023-05-03,28554.21382,28255.93
2023-05-03,28554.21382,28255.984
2023-05-03,28554.21382,28256.344
2023-05-03,28554.21382,28252.328
2023-05-03,28554.21382,28246.258
2023-05-03,28554.21382,28239.879
2023-05-03,28554.21382,28234.688
2023-05-03,28554.21382,28230.883
2023-05-03,28554.21382,28225.785
2023-05-03,28554.21382,28221.305
2023-05-03,28554.21382,28217.979
2023-05-03,28554.21382,28218.203
2023-05-03,28554.21382,28217.969
2023-05-03,28554.21382,28219.137
2023-05-03,28554.21382,28221.578
2023-05-03,28554.21382,28221.805
2023-05-03,28554.21382,28221.562
2023-05-03,28554.21382,28222.234
2023-05-03,28554.21382,28221.9
2023-05-03,28554.21382,28220.416
2023-05-03,28554.21382,28219.486
2023-05-03,28554.21382,28218.69
2023-05-03,28554.21382,28216.67
2023-05-03,28554.21382,28217.064
2023-05-03,28554.21382,28220.22
2023-05-03,28554.21382,28224.322
2023-05-03,28554.21382,28229.879
2023-05-03,28554.21382,28233.766
2023-05-03,28554.21382,28234.176
2023-05-03,28554.21382,28236.5
2023-05-03,28554.21382,28238.477
2023-05-03,28554.21382,28239.285
2023-05-03,28554.21382,28241.111
2023-05-03,28554.21382,28238.879
2023-05-03,28554.21382,28235.537
2023-05-03,28554.21382,28233.164
2023-05-03,28554.21382,28230.57
2023-05-03,28554.21382,28228.309
2023-05-03,28554.21382,28226.555
2023-05-03,28554.21382,28225.67
2023-05-03,28554.21382,28225.645
2023-05-03,28554.21382,28224.385
2023-05-03,28554.21382,28224.762
2023-05-03,28554.21382,28225.271
2023-05-03,28554.21382,28225.494
2023-05-03,28554.21382,28226.943
2023-05-03,28554.21382,28228.273
2023-05-03,28554.21382,28230.207
2023-05-03,28554.21382,28234.426
2023-05-03,28554.21382,28237.486
2023-05-03,28554.21382,28238.135
2023-05-03,28554.21382,28239.62
2023-05-03,28554.21382,28239.482
2023-05-03,28554.21382,28239.775
2023-05-03,28554.21382,28235.951
2023-05-03,28554.21382,28231.55
2023-05-03,28554.21382,28225.67
2023-05-03,28554.21382,28220.133
2023-05-03,28554.21382,28216.086
2023-05-03,28554.21382,28213.6
2023-05-03,28554.21382,28213.836
2023-05-03,28554.21382,28215.045
2023-05-03,28554.21382,28215.88
2023-05-03,28554.21382,28218.117
2023-05-03,28554.21382,28221.955
2023-05-03,28554.21382,28225.252
2023-05-03,28554.21382,28227.268
2023-05-03,28554.21382,28227.697
2023-05-03,28554.21382,28225.455
2023-05-03,28554.21382,28223.002
2023-05-03,28554.21382,28220.56
2023-05-03,28554.21382,28216.07
2023-05-03,28554.21382,28213.438
2023-05-03,28554.21382,28210.27
2023-05-03,28554.21382,28209.39
2023-05-03,28554.21382,28208.592
2023-05-03,28554.21382,28211.033
2023-05-03,28554.21382,28213.906
2023-05-03,28554.21382,28217.678
2023-05-03,28554.21382,28221.854
2023-05-03,28554.21382,28226.305
2023-05-03,28554.21382,28230.299
2023-05-03,28554.21382,28235.55
2023-05-03,28554.21382,28238.932
2023-05-03,28554.21382,28240.566
2023-05-03,28554.21382,28241.78
2023-05-03,28554.21382,28241.842
2023-05-03,28554.21382,28242.52
2023-05-03,28554.21382,28245.047
2023-05-03,28554.21382,28245.713
2023-05-03,28554.21382,28243.68
2023-05-03,28554.21382,28242.475
2023-05-03,28554.21382,28240.14
2023-05-03,28554.21382,28240.521
2023-05-03,28554.21382,28239.873
2023-05-03,28554.21382,28239.21
2023-05-03,28554.21382,28238.06
2023-05-03,28554.21382,28236.682
2023-05-03,28554.21382,28234.123
2023-05-03,28554.21382,28231.656
2023-05-03,28554.21382,28230.861
2023-05-03,28554.21382,28228.674
2023-05-03,28554.21382,28225.361
2023-05-03,28554.21382,28223.666
2023-05-03,28554.21382,28223.35
2023-05-03,28554.21382,28223.95
2023-05-03,28554.21382,28222.443
2023-05-03,28554.21382,28222.584
2023-05-03,28554.21382,28222.932
2023-05-03,28554.21382,28222.502
2023-05-03,28554.21382,28222.645
2023-05-03,28554.21382,28223.295
2023-05-03,28554.21382,28225.031
2023-05-03,28554.21382,28225.523
2023-05-03,28554.21382,28228.273
2023-05-03,28554.21382,28228.854
2023-05-03,28554.21382,28230.455
2023-05-03,28554.21382,28231.033
2023-05-03,28554.21382,28230.848
2023-05-03,28554.21382,28229.975
2023-05-03,28554.21382,28226.234
2023-05-03,28554.21382,28224.293
2023-05-03,28554.21382,28220.945
2023-05-03,28554.21382,28219.21
2023-05-03,28554.21382,28217.123
2023-05-03,28554.21382,28214.299
2023-05-03,28554.21382,28212.299
2023-05-03,28554.21382,28212.613
2023-05-03,28554.21382,28214.396
2023-05-03,28554.21382,28218.49
2023-05-03,28554.21382,28223.535
2023-05-03,28554.21382,28227.525
2023-05-03,28554.21382,28230.418
2023-05-03,28554.21382,28232.598
2023-05-03,28554.21382,28232.62
2023-05-03,28554.21382,28232.225
2023-05-03,28554.21382,28231.957
2023-05-03,28554.21382,28230.373
2023-05-03,28554.21382,28229.475
2023-05-03,28554.21382,28227.074
2023-05-03,28554.21382,28226.098
2023-05-03,28554.21382,28224.72
2023-05-03,28554.21382,28222.566
2023-05-03,28554.21382,28221.973
2023-05-03,28554.21382,28222.24
2023-05-03,28554.21382,28226.393
2023-05-03,28554.21382,28227.35
2023-05-03,28554.21382,28226.484
2023-05-03,28554.21382,28223.547
2023-05-03,28554.21382,28223.2
2023-05-03,28554.21382,28221.807
2023-05-03,28554.21382,28222.662
2023-05-03,28554.21382,28222.31
2023-05-03,28554.21382,28220.367
2023-05-03,28554.21382,28220.434
2023-05-03,28554.21382,28220.152
2023-05-03,28554.21382,28221.1
2023-05-03,28554.21382,28222.336
2023-05-03,28554.21382,28223.893
2023-05-03,28554.21382,28224.77
2023-05-03,28554.21382,28225.586
2023-05-03,28554.21382,28225.244
2023-05-03,28554.21382,28226.46
2023-05-03,28554.21382,28226.098
2023-05-03,28554.21382,28224.678
2023-05-03,28554.21382,28220.877
2023-05-03,28554.21382,28217.854
2023-05-03,28554.21382,28216.348
2023-05-03,28554.21382,28216.13
2023-05-03,28554.21382,28215.719
2023-05-03,28554.21382,28215.557
2023-05-03,28554.21382,28213.781
2023-05-03,28554.21382,28211.443
2023-05-03,28554.21382,28210.75
2023-05-03,28554.21382,28208.834
2023-05-03,28554.21382,28206.182
2023-05-03,28554.21382,28205.78
2023-05-03,28554.21382,28206.654
2023-05-03,28554.21382,28208.809
2023-05-03,28554.21382,28210.805
2023-05-03,28554.21382,28212.326
2023-05-03,28554.21382,28214.025
2023-05-03,28554.21382,28218.143
2023-05-03,28554.21382,28223.586
2023-05-03,28554.21382,28228.127
2023-05-03,28554.21382,28230.195
2023-05-03,28554.21382,28231.99
2023-05-03,28554.21382,28234.32
2023-05-03,28554.21382,28236.693
2023-05-03,28554.21382,28237.855
2023-05-03,28554.21382,28238.188
2023-05-03,28554.21382,28237.707
2023-05-03,28554.21382,28235.457
2023-05-03,28554.21382,28232.652
2023-05-03,28554.21382,28231.662
2023-05-03,28554.21382,28234.371
2023-05-03,28554.21382,28235.824
2023-05-03,28554.21382,28234.78
2023-05-03,28554.21382,28230.354
2023-05-03,28554.21382,28225.87
2023-05-03,28554.21382,28224.73
2023-05-03,28554.21382,28225.318
2023-05-03,28554.21382,28227.422
2023-05-03,28554.21382,28226.764
2023-05-03,28554.21382,28226.791
2023-05-03,28554.21382,28230.02
2023-05-03,28554.21382,28235.299
2023-05-03,28554.21382,28237.74
2023-05-03,28554.21382,28238.172
2023-05-03,28554.21382,28236.424
2023-05-03,28554.21382,28233.568
2023-05-03,28554.21382,28230.814
2023-05-03,28554.21382,28228.22
2023-05-03,28554.21382,28226.824
2023-05-03,28554.21382,28226.412
2023-05-03,28554.21382,28225.197
2023-05-03,28554.21382,28222.812
2023-05-03,28554.21382,28220.992
2023-05-03,28554.21382,28223.227
2023-05-03,28554.21382,28228.834
2023-05-03,28554.21382,28233.23
2023-05-03,28554.21382,28235.965
2023-05-03,28554.21382,28235.771
2023-05-03,28554.21382,28237.154
2023-05-03,28554.21382,28236.432
2023-05-03,28554.21382,28234.92
2023-05-03,28554.21382,28234.6
2023-05-03,28554.21382,28235.229
2023-05-03,28554.21382,28232.834
2023-05-03,28554.21382,28229.709
2023-05-03,28554.21382,28224.447
2023-05-03,28554.21382,28222.44
2023-05-03,28554.21382,28222.61
2023-05-03,28554.21382,28222.727
2023-05-03,28554.21382,28220.719
2023-05-03,28554.21382,28219.373
2023-05-03,28554.21382,28218.084
2023-05-03,28554.21382,28219.18
2023-05-03,28554.21382,28222.102
2023-05-03,28554.21382,28223.127
2023-05-03,28554.21382,28224.37
2023-05-03,28554.21382,28223.586
2023-05-03,28554.21382,28224.266
2023-05-03,28554.21382,28225.383
2023-05-03,28554.21382,28226.8
2023-05-03,28554.21382,28226.098
2023-05-03,28554.21382,28224.715
2023-05-03,28554.21382,28223.326
2023-05-03,28554.21382,28222.062
2023-05-03,28554.21382,28221.652
2023-05-03,28554.21382,28223.764
2023-05-03,28554.21382,28224.068
2023-05-03,28554.21382,28223.568
2023-05-03,28554.21382,28223.035
2023-05-03,28554.21382,28225.531
2023-05-03,28554.21382,28226.51
2023-05-03,28554.21382,28227.451
2023-05-03,28554.21382,28227.602
2023-05-03,28554.21382,28226.828
2023-05-03,28554.21382,28224.9
2023-05-03,28554.21382,28223.098
2023-05-03,28554.21382,28222.744
2023-05-03,28554.21382,28221.254
2023-05-03,28554.21382,28218.492
2023-05-03,28554.21382,28215.549
2023-05-03,28554.21382,28216.545
2023-05-03,28554.21382,28218.604
2023-05-03,28554.21382,28219.967
2023-05-03,28554.21382,28222.2
2023-05-03,28554.21382,28224.49
2023-05-03,28554.21382,28228.006
2023-05-03,28554.21382,28231.174
2023-05-03,28554.21382,28234.482
2023-05-03,28554.21382,28236.44
2023-05-03,28554.21382,28236.414
2023-05-03,28554.21382,28233.95
2023-05-03,28554.21382,28229.535
2023-05-03,28554.21382,28225.295
2023-05-03,28554.21382,28221.254
2023-05-03,28554.21382,28218.076
2023-05-03,28554.21382,28215.098
2023-05-03,28554.21382,28213.82
2023-05-03,28554.21382,28212.896
2023-05-03,28554.21382,28214.238
2023-05-03,28554.21382,28218.473
2023-05-03,28554.21382,28223.133
2023-05-03,28554.21382,28227.922
2023-05-03,28554.21382,28233.133
2023-05-03,28554.21382,28236.242
2023-05-03,28554.21382,28238.678
2023-05-03,28554.21382,28239.395
2023-05-03,28554.21382,28240.457
2023-05-03,28554.21382,28241.863
2023-05-03,28554.21382,28239.463
2023-05-03,28554.21382,28236.375
2023-05-03,28554.21382,28234.97
2023-05-03,28554.21382,28231.68
2023-05-03,28554.21382,28226.816
2023-05-03,28554.21382,28224.273
2023-05-03,28554.21382,28224.064
2023-05-03,28554.21382,28222.656
2023-05-03,28554.21382,28221.775
2023-05-03,28554.21382,28223.71
2023-05-03,28554.21382,28226.828
2023-05-03,28554.21382,28228.965
2023-05-03,28554.21382,28230.729
2023-05-03,28554.21382,28232.77
2023-05-03,28554.21382,28235.297
2023-05-03,28554.21382,28239.77
2023-05-03,28554.21382,28243.143
2023-05-03,28554.21382,28245.812
2023-05-03,28554.21382,28244.627
2023-05-03,28554.21382,28240.438
2023-05-03,28554.21382,28238.025
2023-05-03,28554.21382,28234.646
2023-05-03,28554.21382,28231.076
2023-05-03,28554.21382,28227.092
2023-05-03,28554.21382,28223.773
2023-05-03,28554.21382,28218.896
2023-05-03,28554.21382,28217.9
2023-05-03,28554.21382,28220.838
2023-05-03,28554.21382,28225.936
2023-05-03,28554.21382,28229.975
2023-05-03,28554.21382,28234.494
2023-05-03,28554.21382,28239.531
2023-05-03,28554.21382,28243.562
2023-05-03,28554.21382,28247.291
2023-05-03,28554.21382,28251.232
2023-05-03,28554.21382,28252.174
2023-05-03,28554.21382,28251.451
2023-05-03,28554.21382,28251.314
2023-05-03,28554.21382,28250.371
2023-05-03,28554.21382,28249.277
2023-05-03,28554.21382,28247.764
2023-05-03,28554.21382,28247.068
2023-05-03,28554.21382,28245.709
2023-05-03,28554.21382,28244.373
2023-05-03,28554.21382,28243.908
2023-05-03,28554.21382,28244.303
2023-05-03,28554.21382,28242.139
2023-05-03,28554.21382,28238.982
2023-05-03,28554.21382,28236.623
2023-05-03,28554.21382,28233.756
2023-05-03,28554.21382,28230.139
2023-05-03,28554.21382,28228.012
2023-05-03,28554.21382,28226.469
2023-05-03,28554.21382,28227.553
2023-05-03,28554.21382,28228.596
2023-05-03,28554.21382,28230.531
2023-05-03,28554.21382,28230.674
2023-05-03,28554.21382,28229.924
2023-05-03,28554.21382,28229.348
2023-05-03,28554.21382,28229.299
2023-05-03,28554.21382,28228.822
2023-05-03,28554.21382,28228.482
2023-05-03,28554.21382,28226.775
2023-05-03,28554.21382,28224.447
2023-05-03,28554.21382,28224.37
2023-05-03,28554.21382,28227.26
2023-05-03,28554.21382,28230.002
2023-05-03,28554.21382,28234.125
2023-05-03,28554.21382,28238.182
2023-05-03,28554.21382,28244.04
2023-05-03,28554.21382,28249.582
2023-05-03,28554.21382,28254.654
2023-05-03,28554.21382,28258.328
2023-05-03,28554.21382,28261.994
2023-05-03,28554.21382,28263.596
2023-05-03,28554.21382,28261.854
2023-05-03,28554.21382,28259.979
2023-05-03,28554.21382,28254.469
2023-05-03,28554.21382,28249.72
2023-05-03,28554.21382,28245.004
2023-05-03,28554.21382,28239.973
2023-05-03,28554.21382,28234.098
2023-05-03,28554.21382,28229.596
2023-05-03,28554.21382,28226.023
2023-05-03,28554.21382,28224.088
2023-05-03,28554.21382,28224.096
2023-05-03,28554.21382,28225.947
2023-05-03,28554.21382,28227.758
2023-05-03,28554.21382,28229.65
2023-05-03,28554.21382,28231.371
2023-05-03,28554.21382,28231.752
2023-05-03,28554.21382,28230.53
2023-05-03,28554.21382,28229.557
2023-05-03,28554.21382,28228.95
2023-05-03,28554.21382,28227.088
2023-05-03,28554.21382,28225.379
2023-05-03,28554.21382,28222.824
2023-05-03,28554.21382,28223.232
2023-05-03,28554.21382,28221.43
2023-05-03,28554.21382,28220.412
2023-05-03,28554.21382,28219.45
2023-05-03,28554.21382,28218.99
2023-05-03,28554.21382,28220.898
2023-05-03,28554.21382,28222.477
2023-05-03,28554.21382,28223.068
2023-05-03,28554.21382,28221.006
2023-05-03,28554.21382,28222.379
2023-05-03,28554.21382,28223.928
2023-05-03,28554.21382,28226.764
2023-05-03,28554.21382,28228.463
2023-05-03,28554.21382,28230.795
2023-05-03,28554.21382,28230.85
2023-05-03,28554.21382,28230.008
2023-05-03,28554.21382,28230.088
2023-05-03,28554.21382,28232.037
2023-05-03,28554.21382,28235.066
2023-05-03,28554.21382,28237.693
2023-05-03,28554.21382,28237.83
2023-05-03,28554.21382,28238.566
2023-05-03,28554.21382,28237.65
2023-05-03,28554.21382,28240.635
2023-05-03,28554.21382,28245.39
2023-05-03,28554.21382,28246.441
2023-05-03,28554.21382,28244.512
2023-05-03,28554.21382,28242.072
2023-05-03,28554.21382,28239.387
2023-05-03,28554.21382,28237.072
2023-05-03,28554.21382,28235.758
2023-05-03,28554.21382,28233.678
2023-05-03,28554.21382,28231.295
2023-05-03,28554.21382,28226.785
2023-05-03,28554.21382,28222.854
2023-05-03,28554.21382,28221.768
2023-05-03,28554.21382,28223.064
2023-05-03,28554.21382,28223.951
2023-05-03,28554.21382,28224.043
2023-05-03,28554.21382,28222.822
2023-05-03,28554.21382,28221.197
2023-05-03,28554.21382,28218.756
2023-05-03,28554.21382,28219.555
2023-05-03,28554.21382,28218.396
2023-05-03,28554.21382,28216.303
2023-05-03,28554.21382,28214.943
2023-05-03,28554.21382,28213.746
2023-05-03,28554.21382,28211.922
2023-05-03,28554.21382,28213.447
2023-05-03,28554.21382,28215.453
2023-05-03,28554.21382,28215.46
2023-05-03,28554.21382,28214.475
2023-05-03,28554.21382,28213.383
2023-05-03,28554.21382,28212.941
2023-05-03,28554.21382,28215.535
2023-05-03,28554.21382,28218.383
2023-05-03,28554.21382,28221.137
2023-05-03,28554.21382,28223.615
2023-05-03,28554.21382,28225.621
2023-05-03,28554.21382,28226.447
2023-05-03,28554.21382,28228.273
2023-05-03,28554.21382,28231.62
2023-05-03,28554.21382,28233.227
2023-05-03,28554.21382,28236.248
2023-05-03,28554.21382,28237.068
2023-05-03,28554.21382,28237.873
2023-05-03,28554.21382,28235.535
2023-05-03,28554.21382,28234.793
2023-05-03,28554.21382,28231.91
2023-05-03,28554.21382,28228.852
2023-05-03,28554.21382,28226.797
2023-05-03,28554.21382,28226.193
2023-05-03,28554.21382,28225.223
2023-05-03,28554.21382,28225.703
2023-05-03,28554.21382,28224.945
2023-05-03,28554.21382,28224.783
2023-05-03,28554.21382,28226.049
2023-05-03,28554.21382,28227.066
2023-05-03,28554.21382,28227.723
2023-05-03,28554.21382,28228.262
2023-05-03,28554.21382,28230.164
2023-05-03,28554.21382,28229.572
2023-05-03,28554.21382,28228.965
2023-05-03,28554.21382,28226.885
2023-05-03,28554.21382,28225.488
2023-05-03,28554.21382,28222.648
2023-05-03,28554.21382,28220.822
2023-05-03,28554.21382,28216.68
2023-05-03,28554.21382,28212.871
2023-05-03,28554.21382,28210.826
2023-05-03,28554.21382,28208.22
2023-05-03,28554.21382,28206.137
2023-05-03,28554.21382,28204.088
2023-05-03,28554.21382,28203.564
2023-05-03,28554.21382,28206.514
2023-05-03,28554.21382,28211.596
2023-05-03,28554.21382,28218.082
2023-05-03,28554.21382,28223.299
2023-05-03,28554.21382,28227.205
2023-05-03,28554.21382,28230.533
2023-05-03,28554.21382,28232.422
2023-05-03,28554.21382,28234.516
2023-05-03,28554.21382,28236.81
2023-05-03,28554.21382,28237.543
2023-05-03,28554.21382,28236.45
2023-05-03,28554.21382,28234.97
2023-05-03,28554.21382,28231.795
2023-05-03,28554.21382,28228.545
2023-05-03,28554.21382,28226.477
2023-05-03,28554.21382,28223.62
2023-05-03,28554.21382,28222.223
2023-05-03,28554.21382,28223.535
2023-05-03,28554.21382,28226.516
2023-05-03,28554.21382,28227.098
2023-05-03,28554.21382,28226.32
2023-05-03,28554.21382,28223.92
2023-05-03,28554.21382,28221.777
2023-05-03,28554.21382,28221.348
2023-05-03,28554.21382,28222.62
2023-05-03,28554.21382,28225.535
2023-05-03,28554.21382,28227.05
2023-05-03,28554.21382,28227.342
2023-05-03,28554.21382,28226.72
2023-05-03,28554.21382,28225.457
2023-05-03,28554.21382,28224.883
2023-05-03,28554.21382,28223.379
2023-05-03,28554.21382,28223.094
2023-05-03,28554.21382,28222.66
2023-05-03,28554.21382,28221.258
2023-05-03,28554.21382,28220.428
2023-05-03,28554.21382,28221.16
2023-05-03,28554.21382,28221.434
2023-05-03,28554.21382,28221.965
2023-05-03,28554.21382,28226.623
2023-05-03,28554.21382,28230.254
2023-05-03,28554.21382,28234.627
2023-05-03,28554.21382,28238.445
2023-05-03,28554.21382,28241.467
2023-05-03,28554.21382,28243.232
2023-05-03,28554.21382,28243.895
2023-05-03,28554.21382,28243.867
2023-05-03,28554.21382,28242.451
2023-05-03,28554.21382,28238.957
2023-05-03,28554.21382,28235.182
2023-05-03,28554.21382,28232.371
2023-05-03,28554.21382,28229.793
2023-05-03,28554.21382,28226.22
2023-05-03,28554.21382,28225.049
2023-05-03,28554.21382,28223.055
2023-05-03,28554.21382,28220.127
2023-05-03,28554.21382,28218.367
2023-05-03,28554.21382,28216.055
2023-05-03,28554.21382,28215.033
2023-05-03,28554.21382,28213.63
2023-05-03,28554.21382,28211.248
2023-05-03,28554.21382,28210.33
2023-05-03,28554.21382,28208.713
2023-05-03,28554.21382,28206.455
2023-05-03,28554.21382,28207.531
2023-05-03,28554.21382,28209.062
2023-05-03,28554.21382,28210.928
2023-05-03,28554.21382,28213.469
2023-05-03,28554.21382,28216.484
2023-05-03,28554.21382,28219.188
2023-05-03,28554.21382,28222.904
2023-05-03,28554.21382,28227.479
2023-05-03,28554.21382,28231.104
2023-05-03,28554.21382,28233.23
2023-05-03,28554.21382,28235.434
2023-05-03,28554.21382,28237.33
2023-05-03,28554.21382,28238.61
2023-05-03,28554.21382,28238.7
2023-05-03,28554.21382,28238.562
2023-05-03,28554.21382,28237.463
2023-05-03,28554.21382,28235.598
2023-05-03,28554.21382,28231.584
2023-05-03,28554.21382,28229.822
2023-05-03,28554.21382,28230.25
2023-05-03,28554.21382,28229.082
2023-05-03,28554.21382,28225.873
2023-05-03,28554.21382,28223.95
2023-05-03,28554.21382,28224.578
2023-05-03,28554.21382,28225.8
2023-05-03,28554.21382,28229.84
2023-05-03,28554.21382,28232.486
2023-05-03,28554.21382,28232.086
2023-05-03,28554.21382,28232.283
2023-05-03,28554.21382,28231.602
2023-05-03,28554.21382,28231.695
2023-05-03,28554.21382,28231.611
2023-05-03,28554.21382,28230.121
2023-05-03,28554.21382,28228.854
2023-05-03,28554.21382,28227.479
2023-05-03,28554.21382,28225.252
2023-05-03,28554.21382,28221.785
2023-05-03,28554.21382,28220.348
2023-05-03,28554.21382,28218.904
2023-05-03,28554.21382,28216.9
2023-05-03,28554.21382,28213.89
2023-05-03,28554.21382,28215.385
2023-05-03,28554.21382,28216.662
2023-05-03,28554.21382,28220.27
2023-05-03,28554.21382,28225.031
2023-05-03,28554.21382,28230.63
2023-05-03,28554.21382,28235.611
2023-05-03,28554.21382,28240.426
2023-05-03,28554.21382,28241.137
2023-05-03,28554.21382,28238.943
2023-05-03,28554.21382,28238.736
2023-05-03,28554.21382,28237.648
2023-05-03,28554.21382,28235.082
2023-05-03,28554.21382,28230.469
2023-05-03,28554.21382,28226.158
2023-05-03,28554.21382,28221.145
2023-05-03,28554.21382,28219.572
2023-05-03,28554.21382,28221.215
2023-05-03,28554.21382,28221.31
2023-05-03,28554.21382,28225.082
2023-05-03,28554.21382,28228.662
2023-05-03,28554.21382,28232.523
2023-05-03,28554.21382,28235.014
2023-05-03,28554.21382,28235.629
2023-05-03,28554.21382,28234.654
2023-05-03,28554.21382,28231.113
2023-05-03,28554.21382,28228.709
2023-05-03,28554.21382,28225.994
2023-05-03,28554.21382,28225.2
2023-05-03,28554.21382,28226.375
2023-05-03,28554.21382,28226.877
2023-05-03,28554.21382,28227.355
2023-05-03,28554.21382,28226.81
2023-05-03,28554.21382,28226.977
2023-05-03,28554.21382,28225.979
2023-05-03,28554.21382,28227.467
2023-05-03,28554.21382,28227.496
2023-05-03,28554.21382,28225.791
2023-05-03,28554.21382,28224.988
2023-05-03,28554.21382,28223.17
2023-05-03,28554.21382,28221.578
2023-05-03,28554.21382,28219.443
2023-05-03,28554.21382,28221.031
2023-05-03,28554.21382,28220.28
2023-05-03,28554.21382,28220.729
2023-05-03,28554.21382,28221.445
2023-05-03,28554.21382,28223.54
2023-05-03,28554.21382,28224.219
2023-05-03,28554.21382,28226.994
2023-05-03,28554.21382,28228.504
2023-05-03,28554.21382,28228.09
2023-05-03,28554.21382,28226.623
2023-05-03,28554.21382,28226.3
2023-05-03,28554.21382,28227.479
2023-05-03,28554.21382,28226.586
2023-05-03,28554.21382,28225.125
2023-05-03,28554.21382,28223.889
2023-05-03,28554.21382,28225.62
2023-05-03,28554.21382,28226.943
2023-05-03,28554.21382,28227.695
2023-05-03,28554.21382,28228.223
2023-05-03,28554.21382,28228.094
2023-05-03,28554.21382,28226.84
2023-05-03,28554.21382,28227.666
2023-05-03,28554.21382,28230.582
2023-05-03,28554.21382,28231.89
2023-05-03,28554.21382,28231.494
2023-05-03,28554.21382,28229.656
2023-05-03,28554.21382,28229.256
2023-05-03,28554.21382,28229.129
2023-05-03,28554.21382,28229.467
2023-05-03,28554.21382,28231.0
2023-05-03,28554.21382,28233.03
2023-05-03,28554.21382,28233.602
2023-05-03,28554.21382,28234.26
2023-05-03,28554.21382,28234.861
2023-05-03,28554.21382,28236.826
2023-05-03,28554.21382,28237.178
2023-05-03,28554.21382,28235.69
2023-05-03,28554.21382,28234.574
2023-05-03,28554.21382,28233.463
2023-05-03,28554.21382,28232.436
2023-05-03,28554.21382,28231.729
2023-05-03,28554.21382,28232.889
2023-05-03,28554.21382,28232.82
2023-05-03,28554.21382,28232.234
2023-05-03,28554.21382,28228.822
2023-05-03,28554.21382,28227.877
2023-05-03,28554.21382,28227.568
2023-05-03,28554.21382,28227.64
2023-05-03,28554.21382,28228.158
2023-05-03,28554.21382,28228.469
2023-05-03,28554.21382,28227.738
2023-05-03,28554.21382,28224.107
2023-05-03,28554.21382,28220.754
2023-05-03,28554.21382,28218.852
2023-05-03,28554.21382,28219.057
2023-05-03,28554.21382,28218.57
2023-05-03,28554.21382,28217.797
2023-05-03,28554.21382,28216.34
2023-05-03,28554.21382,28217.594
2023-05-03,28554.21382,28219.81
2023-05-03,28554.21382,28225.363
2023-05-03,28554.21382,28234.084
2023-05-03,28554.21382,28240.709
2023-05-03,28554.21382,28244.82
2023-05-03,28554.21382,28250.83
2023-05-03,28554.21382,28257.701
2023-05-03,28554.21382,28262.35
2023-05-03,28554.21382,28266.03
2023-05-03,28554.21382,28266.324
2023-05-03,28554.21382,28265.812
2023-05-03,28554.21382,28261.568
2023-05-03,28554.21382,28256.58
2023-05-03,28554.21382,28252.484
2023-05-03,28554.21382,28248.531
2023-05-03,28554.21382,28243.166
2023-05-03,28554.21382,28235.982
2023-05-03,28554.21382,28229.082
2023-05-03,28554.21382,28223.428
2023-05-03,28554.21382,28218.96
2023-05-03,28554.21382,28214.6
2023-05-03,28554.21382,28210.367
2023-05-03,28554.21382,28206.072
2023-05-03,28554.21382,28204.557
2023-05-03,28554.21382,28204.805
2023-05-03,28554.21382,28207.389
2023-05-03,28554.21382,28209.594
2023-05-03,28554.21382,28213.799
